tool,feature,unique_n,others_n,unique_median,others_median,unique_mean,others_mean,median_diff,u_statistic,p_value,cliffs_delta,effect_size,pval_adj,reject,significant,abs_delta,practically_significant
buglocator,technical_completeness,9,308,0.1554646299474316,0.6863970062505214,-0.02151282882026495,0.5062592357191158,-0.5309323763030898,960.0,0.1003249162404745,-0.30735930735930733,small,1.0,False,False,0.30735930735930733,False
buglocator,embedding_cluster_size,9,308,0.1845320580379615,-0.3447299154714549,0.16407748901344307,-0.36460338878504966,0.5292619735094164,1786.5,0.13372319832876747,0.288961038961039,small,1.0,False,False,0.288961038961039,False
buglocator,ambiguity_type_count,9,308,-0.6117211791839219,-0.6117211791839219,-0.04548655822020802,-0.5239010743841052,0.0,1767.5,0.0014172324370226267,0.27525252525252525,small,0.05123021837583552,False,False,0.27525252525252525,False
buglocator,actionability,9,308,0.3430376111637781,0.8491089986580442,0.005656686167600646,0.5369221037752179,-0.5060713874942662,1011.5,0.11875048860910575,-0.2702020202020202,small,1.0,False,False,0.2702020202020202,False
buglocator,txt_reasoning_avg_sentence_len,9,308,0.1027051892145295,-0.0140365238068689,0.40536888964037743,-0.040051924820877854,0.1167417130213984,1752.0,0.17713447243534275,0.26406926406926406,small,1.0,False,False,0.26406926406926406,False
buglocator,clarity,9,308,0.2638805499878769,0.7623879238337528,0.04232171716748762,0.5228454195182021,-0.49850737384587585,1041.5,0.1349736746826557,-0.24855699855699856,small,1.0,False,False,0.24855699855699856,False
buglocator,repair_difficulty,9,308,-0.6545677804703322,-0.6545677804703322,-0.09225903901690895,-0.5724122825307087,0.0,1717.0,0.19751478795582833,0.23881673881673882,small,1.0,False,False,0.23881673881673882,False
buglocator,num_EB,9,308,-0.673136533919824,0.2959479588785432,-0.24243231489832745,0.0536768356789514,-0.9690844927983672,1138.5,0.319592768056405,-0.17857142857142858,small,1.0,False,False,0.17857142857142858,False
buglocator,num_exception_types,9,308,-0.5251530779927517,-0.5251530779927517,-0.254472324829821,0.052240606513889364,0.0,1225.0,0.4669160432904973,-0.11616161616161616,negligible,1.0,False,False,0.11616161616161616,False
buglocator,num_temporal_markers,9,308,-0.4635308650875505,-0.4635308650875505,-0.27111313088516187,0.003144613643567271,0.0,1236.0,0.4951371131712916,-0.10822510822510822,negligible,1.0,False,False,0.10822510822510822,False
buglocator,fog,9,308,12.15,11.440000000000001,11.666666666666666,11.563863636363637,0.7099999999999991,1516.5,0.631474706257319,0.09415584415584416,negligible,1.0,False,False,0.09415584415584416,False
buglocator,stacktrace_depth,9,308,-0.2020454871191189,-0.2020454871191189,-0.2020454871191189,0.0014774862113590035,0.0,1255.5,0.33750788711079127,-0.09415584415584416,negligible,1.0,False,False,0.09415584415584416,False
buglocator,num_causal_markers,9,308,-0.1531279935599871,-0.1531279935599871,0.014801970483340025,-0.030451883463400754,0.0,1509.5,0.6444150040903442,0.0891053391053391,negligible,1.0,False,False,0.0891053391053391,False
buglocator,exception_user_frames,9,308,-0.2073567129463963,-0.2073567129463963,-0.2073567129463963,-0.02350216435486446,0.0,1273.5,0.37654678836044586,-0.08116883116883117,negligible,1.0,False,False,0.08116883116883117,False
buglocator,concept_network_concept_breadth,9,308,0.410786675927473,0.410786675927473,0.1112827471787806,0.3517124432278526,0.0,1285.5,0.6749265638122601,-0.07251082251082251,negligible,1.0,False,False,0.07251082251082251,False
buglocator,semantic_coherence,9,308,-0.160378299823121,-0.2996182312401544,-0.32730602321623725,-0.21221445747655168,0.13923993141703342,1289.0,0.721804825699295,-0.06998556998556998,negligible,1.0,False,False,0.06998556998556998,False
buglocator,txt_root_cause_guess_digit_density,9,308,-0.1710687069843892,-0.1710687069843892,-0.1710687069843892,0.09861694933931181,0.0,1318.5,0.5016191016178423,-0.048701298701298704,negligible,1.0,False,False,0.048701298701298704,False
buglocator,txt_likely_impacted_code_concepts_digit_density,9,308,-0.1486940122073022,-0.1486940122073022,-0.1486940122073022,0.10649266473342751,0.0,1323.0,0.5171296670916777,-0.045454545454545456,negligible,1.0,False,False,0.045454545454545456,False
buglocator,lix,9,308,51.26,51.625,52.60555555555556,52.2300974025974,-0.365000000000002,1446.0,0.8262351275626123,0.04329004329004329,negligible,1.0,False,False,0.04329004329004329,False
buglocator,num_OB,9,308,-0.2886514946017978,-0.2886514946017978,-0.1246417749607452,-0.09079004711275429,0.0,1327.5,0.8289941719063615,-0.04220779220779221,negligible,1.0,False,False,0.04220779220779221,False
buglocator,num_env_mentions,9,308,-0.2192296649910203,-0.2192296649910203,-0.2192296649910203,-0.07874926277865164,0.0,1332.0,0.5504237394445313,-0.03896103896103896,negligible,1.0,False,False,0.03896103896103896,False
buglocator,embedding_cluster_distance,9,308,0.1441699214613331,0.33207231049980296,0.31214260484574646,0.2932158811152124,-0.18790238903846987,1337.0,0.8579798946890932,-0.03535353535353535,negligible,1.0,False,False,0.03535353535353535,False
buglocator,txt_reasoning_digit_density,9,308,-0.2000607604811334,-0.2000607604811334,-0.12276685968502148,0.03100945337873987,0.0,1410.0,0.8578605182580017,0.017316017316017316,negligible,1.0,False,False,0.017316017316017316,False
buglocator,semantic_entropy,9,308,0.6996880282898242,0.27304672499185373,0.07754408114637217,0.10986200357917572,0.4266413032979705,1400.0,0.9602739689400573,0.010101010101010102,negligible,1.0,False,False,0.010101010101010102,False
locus,reasoning_composite,8,330,-0.8421210435331218,0.7333182500071839,-0.5139045240455581,0.4914326210999853,-1.5754392935403057,415.5,0.0002200181475188816,-0.6852272727272727,large,0.007480617015641974,True,True,0.6852272727272727,True
locus,concept_network_concept_breadth,8,330,-1.610864843126201,0.410786675927473,-0.9369810034416429,0.3433982919590172,-2.021651519053674,415.5,0.0001808992489757662,-0.6852272727272727,large,0.006331473714151817,True,True,0.6852272727272727,True
locus,embedding_cluster_size,8,330,1.5882268573455445,-0.3447299154714549,0.9007615765371176,-0.38412820467208997,1.9329567728169994,2193.0,0.0011813749435065613,0.6613636363636364,large,0.038985373135716525,True,True,0.6613636363636364,True
locus,expected_observed_alignment,8,330,-1.719935307046086,0.7027131095927159,-0.8720083612225054,0.5177108668675711,-2.4226484166388023,478.5,4.87919068193371e-05,-0.6375,large,0.0017565086454961354,True,True,0.6375,True
locus,description_length,8,330,-1.0231586669890729,0.03361043190817405,-0.6166178813577674,0.22021605754367216,-1.056769098897247,501.5,0.002740819596120978,-0.6200757575757576,large,0.0877062270758713,False,False,0.6200757575757576,False
locus,technical_completeness,8,330,-1.7027986871133822,0.6863970062505214,-0.8732168491398046,0.49091735861165653,-2.3891956933639036,549.5,0.003179069110000209,-0.5837121212121212,large,0.09855114241000648,False,False,0.5837121212121212,False
locus,ambiguity_type_count,8,330,1.7403303232807357,-0.6117211791839219,0.8583110098564891,-0.5107492712498332,2.3520515024646578,2089.0,6.866957569185213e-09,0.5825757575757575,large,2.540774300598529e-07,True,True,0.5825757575757575,True
locus,ari,8,330,25.35,20.1,36.3875,22.97181818181818,5.25,2015.5,0.010927427265236636,0.5268939393939394,large,0.31689539069186246,False,False,0.5268939393939394,False
locus,txt_description_line_count,8,330,-0.6028194775205034,0.3684732874943819,-0.20595532431520258,0.2113188539428258,-0.9712927650148853,651.5,0.014410938005073214,-0.506439393939394,large,0.40350626414205,False,False,0.506439393939394,False
locus,coleman_liau,8,330,23.795,20.275,36.53625,23.25330303030303,3.520000000000003,1968.0,0.017740252519519054,0.4909090909090909,large,0.4465898694151244,False,False,0.4909090909090909,False
locus,repair_difficulty,8,330,1.5143373651357288,-0.6545677804703322,0.5202558400662842,-0.5362638634372743,2.168905145606061,1941.0,0.01677044986341109,0.47045454545454546,medium,0.4465898694151244,False,False,0.47045454545454546,False
locus,clarity,8,330,-1.7301489453956265,0.7623879238337528,-0.7954476194346093,0.5116236085052213,-2.4925368692293794,701.0,0.008108983852413815,-0.46893939393939393,medium,0.24326951557241444,False,False,0.46893939393939393,False
locus,flesch,8,330,6.015,32.545,-14.48,23.839424242424244,-26.53,711.0,0.02586823773881055,-0.46136363636363636,medium,0.6208377057314531,False,False,0.46136363636363636,False
locus,actionability,8,330,-1.6812479388132866,0.8491089986580442,-0.7323640872615376,0.5132616233209404,-2.530356937471331,734.0,0.016540365533893497,-0.44393939393939397,medium,0.4465898694151244,False,False,0.44393939393939397,False
locus,kincaid,8,330,16.799999999999997,12.75,18.200000000000003,13.618181818181819,4.049999999999997,1811.5,0.0721694029823476,0.3723484848484849,medium,1.0,False,False,0.3723484848484849,False
locus,txt_title_digit_density,8,330,-0.6450552541976357,0.3842163747921788,-0.13527920790842746,0.34548622108237115,-1.0292716289898145,878.0,0.10098824810352579,-0.33484848484848484,medium,1.0,False,False,0.33484848484848484,False
locus,txt_title_avg_sentence_len,8,330,-0.70287777031615,0.363561074525272,-0.0630144634112968,0.43708841652602687,-1.066438844841422,936.5,0.15454351486711748,-0.290530303030303,small,1.0,False,False,0.290530303030303,False
locus,num_versions,8,330,-0.1809757993128989,-0.0494572680454745,-0.13165635008761475,0.08206126322194987,-0.1315185312674244,961.0,0.1800897493072635,-0.271969696969697,small,1.0,False,False,0.271969696969697,False
locus,num_OB,8,330,0.027652964705946498,-0.2886514946017978,0.42303353884062705,-0.08417184414022574,0.3163044593077443,1637.0,0.2422810122782474,0.24015151515151514,small,1.0,False,False,0.24015151515151514,False
locus,embedding_cluster_distance,8,330,0.1163695039688629,0.34049994888833973,0.12553513258013854,0.30832999712849085,-0.2241304449194768,1056.0,0.33460885638075843,-0.2,small,1.0,False,False,0.2,False
locus,num_temporal_markers,8,330,-0.4635308650875505,-0.4635308650875505,-0.3552958895987069,0.01663884435386465,0.0,1061.0,0.24150416151865384,-0.1962121212121212,small,1.0,False,False,0.1962121212121212,False
locus,semantic_entropy,8,330,0.5896113807599068,0.24626013293047555,0.35881319469473977,0.06585389141899566,0.34335124782943127,1571.0,0.3590014812860298,0.19015151515151515,small,1.0,False,False,0.19015151515151515,False
locus,fog,8,330,9.575,11.5,10.741249999999999,11.599787878787879,-1.9250000000000007,1091.0,0.4027524666922232,-0.1734848484848485,small,1.0,False,False,0.1734848484848485,False
locus,num_EB,8,330,-0.673136533919824,0.2959479588785432,-0.06745872592084451,0.04633528649108499,-0.9690844927983672,1107.5,0.396425820034187,-0.16098484848484848,small,1.0,False,False,0.16098484848484848,False
locus,ambiguity,8,330,-0.16575657116874654,-0.5855868655187282,0.06828818515133513,0.01974462709653124,0.41983029434998165,1520.5,0.40301692690922164,0.1518939393939394,small,1.0,False,False,0.1518939393939394,False
locus,txt_reasoning_avg_sentence_len,8,330,-0.014036523806868949,-0.0140365238068689,0.146483331597554,-0.025629273519840432,-4.85722573273506e-17,1463.0,0.6015363589953815,0.10833333333333334,negligible,1.0,False,False,0.10833333333333334,False
locus,num_exception_types,8,330,-0.5251530779927517,-0.5251530779927517,0.23613654027799075,0.0506587060083917,0.0,1440.0,0.5905124376355113,0.09090909090909091,negligible,1.0,False,False,0.09090909090909091,False
locus,semantic_coherence,8,330,-0.3015420829995435,-0.28696021132347027,-0.3247588470116096,-0.16373591041456223,-0.014581871676073221,1211.0,0.6911460080805227,-0.08257575757575758,negligible,1.0,False,False,0.08257575757575758,False
locus,txt_reasoning_digit_density,8,330,-0.2000607604811334,-0.2000607604811334,-0.2000607604811334,0.02416231147146071,0.0,1212.0,0.40241575898458626,-0.08181818181818182,negligible,1.0,False,False,0.08181818181818182,False
locus,txt_root_cause_guess_digit_density,8,330,-0.1710687069843892,-0.1710687069843892,-0.1710687069843892,0.10409726034005129,0.0,1248.0,0.5010392972687598,-0.05454545454545454,negligible,1.0,False,False,0.05454545454545454,False
locus,lix,8,330,49.58,51.95,52.01875,52.35348484848484,-2.3700000000000045,1250.0,0.7991150928107941,-0.05303030303030303,negligible,1.0,False,False,0.05303030303030303,False
locus,num_env_mentions,8,330,-0.2192296649910203,-0.2192296649910203,-0.2192296649910203,-0.04777153306002676,0.0,1256.0,0.5273091104429227,-0.048484848484848485,negligible,1.0,False,False,0.048484848484848485,False
locus,txt_likely_impacted_code_concepts_digit_density,8,330,-0.1486940122073022,-0.1486940122073022,-0.1486940122073022,0.11704800594919955,0.0,1260.0,0.5414569174226858,-0.045454545454545456,negligible,1.0,False,False,0.045454545454545456,False
locus,exception_user_frames,8,330,-0.2073567129463963,-0.2073567129463963,-0.13323733995399864,-0.032165467691638194,0.0,1375.5,0.6734954824471683,0.042045454545454546,negligible,1.0,False,False,0.042045454545454546,False
locus,stacktrace_depth,8,330,-0.2020454871191189,-0.2020454871191189,-0.10530925905463251,-0.007400470649970488,0.0,1354.5,0.8063644798657467,0.026136363636363635,negligible,1.0,False,False,0.026136363636363635,False
locus,num_causal_markers,8,330,-0.3042649611989815,-0.1531279935599871,0.3002829093569961,-0.033134401070846094,-0.1511369676389944,1293.5,0.9228508357123126,-0.020075757575757577,negligible,1.0,False,False,0.020075757575757577,False
locus,smog,8,330,11.55,12.05,12.425,12.154545454545454,-0.5,1309.5,0.970782411617882,-0.007954545454545454,negligible,1.0,False,False,0.007954545454545454,False
